5261	NONRIGID	3	29	1.770e+06	[2/15, 1/12, 441/2, 11/3, 5/7, 2/11]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:irr
5262	NONRIGID	3	29	1.416e+06	[2/15, 1/12, 63/2, 11/3, 25/7, 2/11]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:irr
5263	NONRIGID	4	36	1.352e+06	[2/15, 1/12, 7/3, 1089/2, 5/11, 2/7]	L:irr v2:const0 v3:const0 v5:const0 v7:irr v11:irr
5264	NONRIGID	4	36	1.106e+06	[2/15, 1/12, 7/3, 99/2, 25/11, 2/7]	L:irr v2:const0 v3:const0 v5:const0 v7:irr v11:irr
5265	NONRIGID	2	38	1.801e+16	[2/15, 1/14, 1/3, 429/2, 175/11, 2/91]	L:georec(2, 4) v2:const0 v3:const1 v5:const0 v7:const0 v11:georec(2, 1) v13:irr
5266	NONRIGID	4	30	4.036e+08	[2/15, 1/14, 1/3, 429/2, 175/11, 6/13]	L:irr v2:const0 v3:const0 v5:const0 v7:const0 v11:irr v13:irr
5267	POLY	2	37	1.040e+04	[2/15, 1/14, 1/3, 429/2, 7/11, 50/91]	L:arith8 v2:const0 v3:const1 v5:const0 v7:const0 v11:arith2 v13:quad1
5268	NONRIGID	4	66	1.407e+14	[2/15, 1/14, 1/4, 429/2, 175/11, 2/13]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr v13:irr
5269	NONRIGID	4	66	1.407e+14	[2/15, 1/14, 1/4, 429/2, 35/11, 10/13]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr v13:irr
5270	GEO	4	33	1.759e+14	[2/15, 1/14, 1/4, 429/2, 7/11, 50/13]	L:georec(2, 0) v2:const0 v3:const1 v5:const0 v7:const0 v11:georec(2, 0) v13:georec(2, 0)
5271	NONRIGID	4	66	1.407e+14	[2/15, 1/14, 1/6, 429/2, 175/11, 2/13]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr v13:irr
5272	NONRIGID	4	66	1.407e+14	[2/15, 1/14, 1/6, 429/2, 35/11, 10/13]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr v13:irr
5273	GEO	4	33	1.759e+14	[2/15, 1/14, 1/6, 429/2, 7/11, 50/13]	L:georec(2, 0) v2:const0 v3:const1 v5:const0 v7:const0 v11:georec(2, 0) v13:georec(2, 0)
5274	NONRIGID	4	66	1.407e+14	[2/15, 1/14, 1/9, 429/2, 175/11, 2/13]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr v13:irr
5275	NONRIGID	4	66	1.407e+14	[2/15, 1/14, 1/9, 429/2, 35/11, 10/13]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr v13:irr
5276	GEO	4	33	1.759e+14	[2/15, 1/14, 1/9, 429/2, 7/11, 50/13]	L:georec(2, 0) v2:const0 v3:const1 v5:const0 v7:const0 v11:georec(2, 0) v13:georec(2, 0)
5277	NONRIGID	3	55	2.474e+12	[2/15, 1/14, 297/2, 49/33, 110/7]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:irr
5278	GEO	3	30	3.958e+13	[2/15, 1/14, 297/2, 539/9, 10/11]	L:georec(2, 0) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, 0)
5279	GEO	3	29	3.039e+19	[2/15, 1/14, 297/2, 7/9, 250/11]	L:georec(3, 0) v2:const0 v3:georec(3, -2) v5:const0 v7:const0 v11:georec(3, 0)
5280	GEO	3	27	6.185e+11	[2/15, 1/14, 297/2, 7/9, 375/11]	L:georec(2, 0) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, 0)
5281	GEO	3	31	3.518e+13	[2/15, 1/14, 297/2, 7/9, 50/11]	L:georec(2, 0) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, 0)
5282	GEO	3	30	4.398e+13	[2/15, 1/14, 3267/2, 49/33, 10/7]	L:georec(2, 0) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, 0)
5283	GEO	3	30	3.958e+13	[2/15, 1/14, 3267/2, 49/9, 10/11]	L:georec(2, 0) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, 0)
5284	NONRIGID	3	66	2.111e+14	[2/15, 1/14, 33/2, 15925/11, 4/91]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr v13:irr
5285	NONRIGID	3	62	2.639e+13	[2/15, 1/14, 33/2, 4375/11, 1/3, 3/5]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr
5286	NONRIGID	3	59	9.799e+06	[2/15, 1/14, 33/2, 875/11, 1/3, 9/5]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr
5287	NONRIGID	3	62	3.079e+13	[2/15, 1/14, 363/2, 875/11, 1/3, 3/5]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr
5288	NONRIGID	3	38	1.801e+16	[2/15, 1/14, 429/2, 1/3, 175/11, 2/91]	L:georec(2, 4) v2:const0 v3:const1 v5:const0 v7:const0 v11:georec(2, 1) v13:irr
5289	NONRIGID	3	30	4.036e+08	[2/15, 1/14, 429/2, 1/3, 175/11, 6/13]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr v13:irr
5290	POLY	3	37	1.040e+04	[2/15, 1/14, 429/2, 1/3, 7/11, 50/91]	L:arith8 v2:const0 v3:const1 v5:const0 v7:const0 v11:arith2 v13:quad1
5291	NONRIGID	4	66	1.407e+14	[2/15, 1/14, 429/2, 1/9, 175/11, 2/13]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr v13:irr
5292	NONRIGID	4	66	1.407e+14	[2/15, 1/14, 429/2, 1/9, 35/11, 10/13]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr v13:irr
5293	GEO	4	33	1.759e+14	[2/15, 1/14, 429/2, 1/9, 7/11, 50/13]	L:georec(2, 0) v2:const0 v3:const1 v5:const0 v7:const0 v11:georec(2, 0) v13:georec(2, 0)
5294	NONRIGID	3	66	2.111e+14	[2/15, 1/14, 429/2, 1225/11, 4/91]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr v13:irr
5295	POLY	3	37	1.040e+04	[2/15, 1/14, 429/2, 5/3, 35/11, 2/91]	L:arith8 v2:const0 v3:const1 v5:const0 v7:const0 v11:arith2 v13:quad1
5296	POLY	3	37	1.040e+04	[2/15, 1/14, 429/2, 7/11, 1/3, 50/91]	L:arith8 v2:const0 v3:const1 v5:const0 v7:const0 v11:arith2 v13:quad1
5297	GEO	3	33	1.759e+14	[2/15, 1/14, 429/2, 7/11, 1/9, 50/13]	L:georec(2, 0) v2:const0 v3:const1 v5:const0 v7:const0 v11:georec(2, 0) v13:georec(2, 0)
5298	NONRIGID	3	79	7.084e+21	[2/15, 1/14, 4719/2, 175/11, 4/91]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr v13:irr
5299	NONRIGID	3	72	6.872e+10	[2/15, 1/14, 4719/2, 35/11, 30/91]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr v13:irr
5300	NONRIGID	3	84	2.062e+12	[2/15, 1/14, 4719/2, 35/11, 4/91]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr v13:irr
5301	POLY	2	37	1.040e+04	[2/15, 1/14, 5/3, 429/2, 35/11, 2/91]	L:arith8 v2:const0 v3:const1 v5:const0 v7:const0 v11:arith2 v13:quad1
5302	NONRIGID	3	84	2.062e+12	[2/15, 1/14, 61347/2, 35/11, 4/91]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr v13:irr
5303	GEO	3	29	7.697e+12	[2/15, 1/14, 99/2, 2401/33, 10/7]	L:georec(2, 0) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, 0)
5304	GEO	3	33	5.416e+21	[2/15, 1/14, 99/2, 49/33, 250/7]	L:georec(3, 0) v2:const0 v3:georec(3, -2) v5:const0 v7:const0 v11:georec(3, 0)
5305	GEO	3	25	1.546e+11	[2/15, 1/14, 99/2, 49/33, 375/7]	L:georec(2, 0) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, 0)
5306	GEO	3	29	7.147e+12	[2/15, 1/14, 99/2, 49/33, 50/7]	L:georec(2, 0) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, 0)
5307	NONRIGID	3	36	9.306e+03	[2/15, 1/14, 99/2, 7/3, 10/11, 4/7]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr
5308	NONRIGID	3	33	3.160e+03	[2/15, 1/14, 99/2, 7/3, 10/11, 6/7]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr
5309	GEO	3	58	3.325e+24	[2/15, 1/14, 99/2, 7/3, 25/77, 2/7]	L:georec(2, 3) v2:const0 v3:georec(2, 0) v5:const0 v7:const0 v11:georec(2, 1)
5310	GEO	3	43	3.171e+18	[2/15, 1/14, 99/2, 7/3, 25/77, 3/7]	L:georec(2, -2) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, 0)
5311	POLY	3	37	1.423e+04	[2/15, 1/14, 99/2, 7/3, 250/539]	L:arith11 v2:const0 v3:arith3 v5:const0 v7:const0 v11:quad2
5312	POLY	3	58	2.473e+04	[2/15, 1/14, 99/2, 7/3, 5/77, 10/7]	L:arith8 v2:const0 v3:arith2 v5:const0 v7:const0 v11:arith2
5313	POLY	3	48	8.713e+03	[2/15, 1/14, 99/2, 7/3, 5/77, 15/7]	L:arith4 v2:const0 v3:arith1 v5:const0 v7:const0 v11:arith1
5314	POLY	3	52	1.040e+04	[2/15, 1/14, 99/2, 7/3, 5/77, 2/7]	L:arith4 v2:const0 v3:arith1 v5:const0 v7:const0 v11:arith1
5315	POLY	1	25	1.411e+04	[2/15, 1/14, 99/2, 7/3, 5/77, 4/7]	L:arith24 v2:const2 v3:const0 v5:arith3 v7:const1 v11:const0
5316	POLY	1	22	4.476e+03	[2/15, 1/14, 99/2, 7/3, 5/77, 6/7]	L:arith8 v2:const2 v3:const0 v5:arith1 v7:const1 v11:const0
5317	POLY	3	35	1.364e+04	[2/15, 1/14, 99/2, 7/3, 500/77]	L:arith12 v2:const0 v3:arith3 v5:const0 v7:const0 v11:quad2
5318	POLY	3	37	1.041e+04	[2/15, 1/14, 99/2, 7/33, 1/3, 50/7]	L:arith8 v2:const0 v3:arith2 v5:const0 v7:const0 v11:arith2
5319	POLY	5	47	8.777e+03	[2/15, 1/14, 99/2, 7/33, 55/7, 3/11]	L:arith4 v2:const0 v3:const0 v5:arith1 v7:const0 v11:quad1
5320	NONRIGID	5	23	1.299e+07	[2/15, 1/147, 11/3, 27/2, 35/11, 3/5]	L:irr v2:const0 v3:const0 v5:irr v7:irr v11:const0
5321	NONRIGID	4	24	1.417e+07	[2/15, 1/147, 11/3, 99/2, 35/11, 3/5]	L:irr v2:const0 v3:const0 v5:const0 v7:irr v11:irr
5322	NONRIGID	3	29	1.659e+08	[2/15, 1/147, 27/2, 11/3, 35/11, 3/5]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:const0
5323	NONRIGID	3	29	1.514e+08	[2/15, 1/147, 99/2, 11/3, 35/11, 3/5]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:irr
5324	GEO	3	33	3.167e+14	[2/15, 1/154, 1323/2, 121/3, 10/11]	L:georec(2, 0) v2:const0 v3:georec(2, 0) v5:const0 v7:georec(2, 1) v11:const0
5325	POLY	3	37	1.878e+04	[2/15, 1/154, 3087/2, 11/3, 10/7]	L:arith15 v2:const0 v3:arith3 v5:const0 v7:quad3 v11:const0
5326	POLY	3	31	1.523e+04	[2/15, 1/154, 3087/2, 11/3, 75/7]	L:arith18 v2:const0 v3:arith3 v5:const0 v7:quad3 v11:const0
5327	POLY	3	52	1.040e+04	[2/15, 1/154, 63/2, 11/3, 5/77, 2/11]	L:arith4 v2:const0 v3:arith1 v5:const0 v7:arith1 v11:const0
5328	GEO	3	32	7.878e+21	[2/15, 1/154, 63/2, 121/3, 250/11]	L:georec(3, 0) v2:const0 v3:georec(3, 0) v5:const0 v7:georec(3, 2) v11:const0
5329	GEO	3	27	2.199e+12	[2/15, 1/154, 63/2, 121/3, 375/11]	L:georec(2, 0) v2:const0 v3:georec(2, 0) v5:const0 v7:georec(2, 1) v11:const0
5330	GEO	3	32	2.287e+14	[2/15, 1/154, 63/2, 121/3, 50/11]	L:georec(2, 0) v2:const0 v3:georec(2, 0) v5:const0 v7:georec(2, 1) v11:const0
5331	GEO	4	23	3.722e+10	[2/15, 1/21, 11/3, 297/2, 35/11, 3/5]	L:georec(2, -8) v2:const0 v3:const0 v5:const0 v7:const0 v11:georec(2, -2)
5332	GEO	4	25	2.405e+11	[2/15, 1/21, 11/3, 81/2, 35/11, 3/5]	L:georec(2, -9) v2:const0 v3:const0 v5:const0 v7:const0 v11:georec(2, -2)
5333	GEO	4	23	6.299e+10	[2/15, 1/21, 121/3, 27/2, 35/11, 3/5]	L:georec(2, -8) v2:const0 v3:const0 v5:const0 v7:const0 v11:georec(2, -2)
5334	GEO	4	27	2.749e+12	[2/15, 1/21, 27/2, 121/3, 35/11, 3/5]	L:georec(2, -8) v2:const0 v3:const0 v5:const0 v7:const0 v11:georec(2, -2)
5335	GEO	3	28	2.016e+12	[2/15, 1/21, 297/2, 11/3, 35/11, 3/5]	L:georec(2, -8) v2:const0 v3:georec(2, -1) v5:const0 v7:const0 v11:georec(2, -1)
5336	GEO	3	30	4.398e+13	[2/15, 1/21, 81/2, 11/3, 35/11, 3/5]	L:georec(2, -9) v2:const0 v3:georec(2, -2) v5:const0 v7:const0 v11:const0
5337	POLY	4	39	5.858e+03	[2/15, 1/27, 7/3, 99/2, 5/77, 2/7]	L:arith4 v2:const0 v3:const0 v5:const0 v7:arith1 v11:arith1
5338	POLY	3	52	1.040e+04	[2/15, 1/28, 99/2, 7/3, 5/77, 2/7]	L:arith4 v2:const0 v3:arith1 v5:const0 v7:const0 v11:arith1
5339	NONRIGID	1	38	5.069e+03	[2/15, 1/3, 1/1078, 429/2, 35/13, 2/7]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:irr v13:arith1
5340	NONRIGID	1	38	1.801e+16	[2/15, 1/3, 1/14, 429/2, 175/11, 2/91]	L:georec(2, 4) v2:const0 v3:const1 v5:const0 v7:const0 v11:georec(2, 1) v13:irr
5341	NONRIGID	4	30	4.036e+08	[2/15, 1/3, 1/14, 429/2, 175/11, 6/13]	L:irr v2:const0 v3:const0 v5:const0 v7:const0 v11:irr v13:irr
5342	POLY	1	37	1.040e+04	[2/15, 1/3, 1/14, 429/2, 7/11, 50/91]	L:arith8 v2:const0 v3:const1 v5:const0 v7:const0 v11:arith2 v13:quad1
5343	NONRIGID	1	38	5.069e+03	[2/15, 1/3, 1/686, 429/2, 35/11, 2/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:arith1 v13:irr
5344	NONRIGID	4	28	4.059e+03	[2/15, 1/3, 1/98, 1287/2, 35/11, 2/13]	L:irr v2:const0 v3:const0 v5:const0 v7:irr v11:arith1 v13:irr
5345	NONRIGID	1	38	1.576e+16	[2/15, 1/3, 1/98, 429/2, 175/11, 2/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:georec(2, 1) v13:irr
5346	NONRIGID	1	35	2.758e+09	[2/15, 1/3, 1/98, 429/2, 175/11, 3/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:irr v13:irr
5347	NONRIGID	1	35	5.318e+03	[2/15, 1/3, 1/98, 429/2, 35/11, 15/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:arith1 v13:irr
5348	NONRIGID	1	37	5.457e+03	[2/15, 1/3, 1/98, 429/2, 35/11, 2/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:arith1 v13:irr
5349	NONRIGID	1	38	5.069e+03	[2/15, 1/3, 1/98, 429/2, 35/11, 2/91]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:arith1 v13:irr
5350	NONRIGID	1	62	1.397e+40	[2/15, 1/3, 11319/2, 125/539, 3/7]	L:georec(3, -4) v2:const0 v3:const1 v5:const0 v7:irr v11:georec(3, 0)
5351	NONRIGID	1	66	9.285e+26	[2/15, 1/3, 11319/2, 25/539, 3/7]	L:georec(2, -2) v2:const0 v3:const1 v5:const0 v7:irr v11:georec(2, 0)
5352	NONRIGID	3	44	2.882e+18	[2/15, 1/3, 11319/2, 25/539, 9/7]	L:georec(2, -3) v2:const0 v3:const0 v5:const0 v7:irr v11:georec(2, 0)
5353	GEO	1	42	1.821e+40	[2/15, 1/3, 11319/2, 25/7, 1/55, 3/5]	L:georec(5, -14) v2:const0 v3:const1 v5:const0 v7:georec(5, -3) v11:georec(5, -1)
5354	NONRIGID	1	58	3.258e+31	[2/15, 1/3, 11319/2, 5/7, 1/605, 3/5]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:irr
5355	GEO	1	42	1.691e+40	[2/15, 1/3, 1617/2, 125/7, 1/55, 3/5]	L:georec(5, -13) v2:const0 v3:const1 v5:const0 v7:georec(5, -2) v11:georec(5, -1)
5356	GEO	1	58	2.053e+37	[2/15, 1/3, 1617/2, 25/7, 1/55, 3/5]	L:georec(3, -9) v2:const0 v3:const1 v5:const0 v7:georec(3, -2) v11:georec(3, -1)
5357	GEO	1	58	1.369e+37	[2/15, 1/3, 1617/2, 25/7, 1/55, 33/5]	L:georec(3, -16) v2:const0 v3:const1 v5:const0 v7:georec(3, -4) v11:georec(3, -4)
5358	GEO	3	40	1.308e+26	[2/15, 1/3, 1617/2, 25/7, 1/55, 9/5]	L:georec(3, -11) v2:const0 v3:const0 v5:const0 v7:georec(3, -2) v11:georec(3, -1)
5359	NONRIGID	1	54	1.409e+40	[2/15, 1/3, 1617/2, 25/7, 1/605, 3/5]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:irr
5360	NONRIGID	1	58	2.491e+31	[2/15, 1/3, 231/2, 125/7, 1/605, 3/5]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:irr
5361	GEO	1	58	1.642e+37	[2/15, 1/3, 231/2, 625/7, 1/55, 3/5]	L:georec(3, -8) v2:const0 v3:const1 v5:const0 v7:georec(3, -1) v11:georec(3, -1)
5362	NONRIGID	3	33	1.407e+14	[2/15, 1/3, 33957/2, 25/539, 3/7]	L:georec(2, -2) v2:const0 v3:const0 v5:const0 v7:irr v11:georec(2, 0)
5363	GEO	3	34	1.329e+22	[2/15, 1/3, 4851/2, 25/7, 1/55, 3/5]	L:georec(3, -10) v2:const0 v3:const0 v5:const0 v7:georec(3, -2) v11:georec(3, -1)
5364	NONRIGID	4	30	4.036e+08	[2/15, 1/3, 5/14, 429/2, 35/11, 6/13]	L:irr v2:const0 v3:const0 v5:const0 v7:const0 v11:irr v13:irr
5365	NONRIGID	1	37	2.095e+10	[2/15, 1/3, 5/98, 429/2, 35/11, 2/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:irr v13:irr
5366	NONRIGID	1	66	9.285e+26	[2/15, 1/3, 79233/2, 25/539, 3/7]	L:georec(2, -2) v2:const0 v3:const1 v5:const0 v7:irr v11:georec(2, 0)
5367	POLY	1	65	1.175e+04	[2/15, 1/3, 79233/2, 5/539, 33/7]	L:arith3 v2:const0 v3:const1 v5:const0 v7:quad2 v11:arith1
5368	GEO	1	58	2.874e+37	[2/15, 1/3, 79233/2, 5/7, 1/55, 3/5]	L:georec(3, -11) v2:const0 v3:const1 v5:const0 v7:georec(3, -4) v11:georec(3, -1)
5369	NONRIGID	4	66	1.407e+14	[2/15, 1/4, 1/14, 429/2, 175/11, 2/13]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr v13:irr
5370	NONRIGID	4	66	1.407e+14	[2/15, 1/4, 1/14, 429/2, 35/11, 10/13]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr v13:irr
5371	NONRIGID	4	66	1.407e+14	[2/15, 1/4, 3/14, 715/2, 21/11, 2/13]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr v13:irr
5372	GEO	4	35	1.126e+15	[2/15, 1/4, 9/14, 715/2, 7/11, 2/13]	L:georec(2, 0) v2:const0 v3:const0 v5:const1 v7:const0 v11:georec(2, 0) v13:georec(2, 0)
5373	NONRIGID	3	33	5.245e+11	[2/15, 1/42, 1089/2, 7/3, 5/11, 2/7]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:irr
5374	POLY	3	52	1.040e+04	[2/15, 1/42, 275/2, 7/5, 3/77, 2/7]	L:arith4 v2:const0 v3:const0 v5:arith1 v7:const0 v11:arith1
5375	POLY	4	39	5.858e+03	[2/15, 1/42, 7/5, 275/2, 3/77, 2/7]	L:arith4 v2:const0 v3:const0 v5:const0 v7:arith1 v11:arith1
5376	NONRIGID	3	33	4.486e+11	[2/15, 1/42, 99/2, 7/3, 25/11, 2/7]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:irr
5377	POLY	3	52	1.040e+04	[2/15, 1/42, 99/2, 7/3, 5/77, 2/7]	L:arith4 v2:const0 v3:arith1 v5:const0 v7:const0 v11:arith1
5378	NONRIGID	3	29	9.896e+03	[2/15, 1/42, 99/2, 77/3, 5/11, 2/7]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:irr
5379	NONRIGID	4	66	1.407e+14	[2/15, 1/6, 1/14, 429/2, 175/11, 2/13]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr v13:irr
5380	NONRIGID	4	66	1.407e+14	[2/15, 1/6, 1/14, 429/2, 35/11, 10/13]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr v13:irr
5381	GEO	4	33	1.759e+14	[2/15, 1/6, 1/14, 429/2, 7/11, 50/13]	L:georec(2, 0) v2:const0 v3:const1 v5:const0 v7:const0 v11:georec(2, 0) v13:georec(2, 0)
5382	NONRIGID	5	19	5.869e+07	[2/15, 1/6, 231/2, 3/49, 25/11, 2/7]	L:irr v2:const0 v3:const0 v5:irr v7:const1 v11:const0
5383	NONRIGID	5	19	3.818e+07	[2/15, 1/6, 231/2, 3/49, 25/11, 7/5]	L:irr v2:const0 v3:const0 v5:irr v7:const1 v11:const0
5384	NONRIGID	3	28	1.564e+08	[2/15, 1/6, 441/2, 121/3, 5/7, 2/11]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:irr
5385	NONRIGID	2	28	1.564e+08	[2/15, 1/6, 49/3, 1089/2, 5/11, 2/7]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:irr
5386	NONRIGID	2	28	1.304e+08	[2/15, 1/6, 49/3, 99/2, 25/11, 2/7]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:irr
5387	NONRIGID	4	66	1.407e+14	[2/15, 1/6, 5/14, 429/2, 35/11, 2/13]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr v13:irr
5388	GEO	4	33	1.759e+14	[2/15, 1/6, 5/14, 429/2, 7/11, 10/13]	L:georec(2, 0) v2:const0 v3:const1 v5:const0 v7:const0 v11:georec(2, 0) v13:georec(2, 0)
5389	NONRIGID	5	15	2.793e+05	[2/15, 1/6, 539/2, 39/7, 25/11, 3/13]	L:irr v2:const0 v3:const0 v5:irr v7:const0 v11:const0 v13:irr
5390	NONRIGID	5	21	2.211e+16	[2/15, 1/6, 539/2, 9/11, 25/7, 11/5]	L:irr v2:const0 v3:const0 v5:irr v7:const0 v11:const0
5391	NONRIGID	3	28	1.304e+08	[2/15, 1/6, 63/2, 121/3, 25/7, 2/11]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:irr
5392	NONRIGID	2	38	5.069e+03	[2/15, 1/686, 1/3, 429/2, 35/11, 2/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:arith1 v13:irr
5393	NONRIGID	3	38	5.069e+03	[2/15, 1/686, 429/2, 1/3, 35/11, 2/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:arith1 v13:irr
5394	NONRIGID	3	75	1.890e+11	[2/15, 1/686, 429/2, 175/11, 2/91]	L:irr v2:const0 v3:irr v5:irr v7:irr v11:irr v13:irr
5395	NONRIGID	4	66	1.407e+14	[2/15, 1/9, 1/14, 429/2, 175/11, 2/13]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr v13:irr
5396	NONRIGID	4	66	1.407e+14	[2/15, 1/9, 1/14, 429/2, 35/11, 10/13]	L:irr v2:const0 v3:irr v5:const0 v7:const0 v11:irr v13:irr
5397	GEO	4	33	1.759e+14	[2/15, 1/9, 1/14, 429/2, 7/11, 50/13]	L:georec(2, 0) v2:const0 v3:const1 v5:const0 v7:const0 v11:georec(2, 0) v13:georec(2, 0)
5398	GEO	4	35	1.126e+15	[2/15, 1/9, 25/14, 429/2, 7/11, 2/13]	L:georec(2, 0) v2:const0 v3:const1 v5:const0 v7:const0 v11:georec(2, 0) v13:georec(2, 0)
5399	NONRIGID	4	66	1.407e+14	[2/15, 1/9, 5/14, 429/2, 35/11, 2/13]	L:irr v2:const0 v3:irr v5:irr v7:const0 v11:irr v13:irr
5400	GEO	4	33	1.759e+14	[2/15, 1/9, 5/14, 429/2, 7/11, 10/13]	L:georec(2, 0) v2:const0 v3:const1 v5:const0 v7:const0 v11:georec(2, 0) v13:georec(2, 0)
5401	NONRIGID	4	28	4.059e+03	[2/15, 1/98, 1/3, 1287/2, 35/11, 2/13]	L:irr v2:const0 v3:const0 v5:const0 v7:irr v11:arith1 v13:irr
5402	NONRIGID	2	38	1.576e+16	[2/15, 1/98, 1/3, 429/2, 175/11, 2/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:georec(2, 1) v13:irr
5403	NONRIGID	2	35	2.758e+09	[2/15, 1/98, 1/3, 429/2, 175/11, 3/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:irr v13:irr
5404	NONRIGID	2	35	5.318e+03	[2/15, 1/98, 1/3, 429/2, 35/11, 15/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:arith1 v13:irr
5405	NONRIGID	2	37	5.457e+03	[2/15, 1/98, 1/3, 429/2, 35/11, 2/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:arith1 v13:irr
5406	NONRIGID	2	38	5.069e+03	[2/15, 1/98, 1/3, 429/2, 35/11, 2/91]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:arith1 v13:irr
5407	NONRIGID	3	35	6.025e+03	[2/15, 1/98, 1287/2, 1/3, 35/11, 2/13]	L:irr v2:const0 v3:arith1 v5:const0 v7:irr v11:arith1 v13:irr
5408	NONRIGID	3	65	1.525e+14	[2/15, 1/98, 363/2, 3185/11, 2/91]	L:irr v2:const0 v3:irr v5:const0 v7:irr v11:irr v13:irr
5409	NONRIGID	3	38	1.576e+16	[2/15, 1/98, 429/2, 1/3, 175/11, 2/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:georec(2, 1) v13:irr
5410	NONRIGID	3	35	2.758e+09	[2/15, 1/98, 429/2, 1/3, 175/11, 3/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:irr v13:irr
5411	NONRIGID	3	35	5.318e+03	[2/15, 1/98, 429/2, 1/3, 35/11, 15/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:arith1 v13:irr
5412	NONRIGID	3	37	5.457e+03	[2/15, 1/98, 429/2, 1/3, 35/11, 2/13]	L:irr v2:const0 v3:const1 v5:const0 v7:irr v11:arith1 v13:irr
