# NOTE: PARTIAL RUN -- see bbf/README.md; sweep was still in progress at commit time
  line  7972  DECIDED  n>=2  1 branch(es)  [35/6, 121/2, 28/55, 3/7, 5/11]
  line  7973  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 28/55, 3/7, 50/11]
  line  7974  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 28/55, 3/7, 6/11]
  line  7975  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 28/55, 3/7, 70/11]
  line  7976  DECIDED  n>=0  1 branch(es)  [35/6, 121/2, 28/55, 3/7, 75/11]
  line  7977  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 28/55, 3/7, 98/11]
  line  8041  DECIDED  n>=0  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 105/11]
  line  8042  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 12/11]
  line  8043  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 14/11]
  line  8044  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 15/11]
  line  8045  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 175/11]
  line  8046  DECIDED  n>=0  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 18/11]
  line  8047  DECIDED  n>=0  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 245/11]
  line  8048  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 28/11]
  line  8049  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 30/11]
  line  8050  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 35/11]
  line  8051  DECIDED  n>=0  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 42/11]
  line  8052  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 6/11]
  line  8053  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 70/11]
  line  8054  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 75/11]
  line  8055  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 4/55, 9/7, 98/11]
  line  8056  DECIDED  n>=2  2 branch(es)  [35/6, 121/2, 4/605, 3/7, 12/11]
  line  8058  DECIDED  n>=3  2 branch(es)  [35/6, 121/2, 4/605, 3/7, 28/11]
  line  8062  DECIDED  n>=2  2 branch(es)  [35/6, 121/2, 56/55, 3/7, 10/11]
  line  8063  DECIDED  n>=2  2 branch(es)  [35/6, 121/2, 56/55, 3/7, 14/11]
  line  8064  DECIDED  n>=1  1 branch(es)  [35/6, 121/2, 56/55, 3/7, 15/11]
  line  8065  DECIDED  n>=1  2 branch(es)  [35/6, 121/2, 56/55, 3/7, 25/11]
  line  8066  DECIDED  n>=1  2 branch(es)  [35/6, 121/2, 56/55, 3/7, 35/11]
  line  8067  DECIDED  n>=2  2 branch(es)  [35/6, 121/2, 56/55, 3/7, 5/11]
  line  8068  DECIDED  n>=1  2 branch(es)  [35/6, 121/2, 56/55, 3/7, 6/11]
  line  8091  DECIDED  n>=1  2 branch(es)  [35/6, 121/2, 8/55, 9/7, 15/11]
  line  8092  DECIDED  n>=1  2 branch(es)  [35/6, 121/2, 8/55, 9/7, 35/11]
  line  8093  DECIDED  n>=1  2 branch(es)  [35/6, 121/2, 8/55, 9/7, 6/11]
  line  8100  DECIDED  n>=2  1 branch(es)  [35/6, 1331/2, 28/55, 3/7, 10/11]
    ... 8100/21233 scanned, 836 decided, 10293s
  line  8101  DECIDED  n>=2  1 branch(es)  [35/6, 1331/2, 28/55, 3/7, 14/11]
  line  8102  DECIDED  n>=0  1 branch(es)  [35/6, 1331/2, 28/55, 3/7, 15/11]
  line  8103  DECIDED  n>=1  1 branch(es)  [35/6, 1331/2, 28/55, 3/7, 25/11]
  line  8104  DECIDED  n>=1  1 branch(es)  [35/6, 1331/2, 28/55, 3/7, 35/11]
  line  8105  DECIDED  n>=2  1 branch(es)  [35/6, 1331/2, 28/55, 3/7, 5/11]
  line  8106  DECIDED  n>=2  1 branch(es)  [35/6, 1331/2, 28/55, 3/7, 5/121]
  line  8107  DECIDED  n>=1  1 branch(es)  [35/6, 1331/2, 28/55, 3/7, 6/11]
  line  8109  DECIDED  n>=2  1 branch(es)  [35/6, 1331/2, 28/605, 3/7, 5/11]
  line  8130  DECIDED  n>=1  1 branch(es)  [35/6, 1331/2, 4/55, 9/7, 14/11]
  line  8131  DECIDED  n>=1  1 branch(es)  [35/6, 1331/2, 4/55, 9/7, 15/11]
  line  8132  DECIDED  n>=1  1 branch(es)  [35/6, 1331/2, 4/55, 9/7, 35/11]
  line  8133  DECIDED  n>=1  1 branch(es)  [35/6, 1331/2, 4/55, 9/7, 6/11]
  line  8138  DECIDED  n>=2  2 branch(es)  [35/6, 1331/2, 56/55, 3/7, 5/11]
  line  8314  DECIDED  n>=2  1 branch(es)  [35/6, 14641/2, 28/55, 3/7, 5/11]
  line  8459  DECIDED  n>=1  1 branch(es)  [35/6, 24/25, 1/35, 121/2, 15/11]
  line  8460  DECIDED  n>=1  1 branch(es)  [35/6, 24/25, 121/2, 1/35, 15/11]
  line  8461  DECIDED  n>=3  1 branch(es)  [35/6, 24/25, 121/2, 3/35, 5/11]
  line  8501  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 10/11]
  line  8502  DECIDED  n>=2  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 10/121]
  line  8503  DECIDED  n>=2  2 branch(es)  [35/6, 28/55, 121/2, 3/7, 105/11]
  line  8504  DECIDED  n>=2  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 12/11]
  line  8505  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 125/11]
  line  8506  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 14/11]
  line  8507  DECIDED  n>=0  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 15/11]
  line  8508  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 175/11]
  line  8509  DECIDED  n>=2  2 branch(es)  [35/6, 28/55, 121/2, 3/7, 18/11]
  line  8510  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 20/11]
  line  8511  DECIDED  n>=3  2 branch(es)  [35/6, 28/55, 121/2, 3/7, 245/11]
  line  8512  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 25/11]
  line  8513  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 28/11]
  line  8514  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 30/11]
  line  8515  DECIDED  n>=2  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 35/11]
  line  8516  DECIDED  n>=3  2 branch(es)  [35/6, 28/55, 121/2, 3/7, 42/11]
  line  8517  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 5/11, 1/3]
  line  8518  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 5/11, 1/5]
  line  8519  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 5/11]
  line  8520  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 50/11]
  line  8521  DECIDED  n>=2  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 6/11]
  line  8522  DECIDED  n>=2  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 70/11]
  line  8523  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 121/2, 3/7, 75/11]
  line  8526  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 1331/2, 3/7, 10/11]
  line  8527  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 1331/2, 3/7, 14/11]
  line  8528  DECIDED  n>=1  1 branch(es)  [35/6, 28/55, 1331/2, 3/7, 15/11]
  line  8529  DECIDED  n>=2  1 branch(es)  [35/6, 28/55, 1331/2, 3/7, 25/11]
  line  8530  DECIDED  n>=2  1 branch(es)  [35/6, 28/55, 1331/2, 3/7, 35/11]
  line  8531  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 1331/2, 3/7, 5/11]
  line  8532  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 1331/2, 3/7, 5/121]
  line  8533  DECIDED  n>=2  1 branch(es)  [35/6, 28/55, 1331/2, 3/7, 6/11]
  line  8538  DECIDED  n>=3  1 branch(es)  [35/6, 28/55, 14641/2, 3/7, 5/11]
  line  8569  DECIDED  n>=1  1 branch(es)  [35/6, 3/385, 28/5, 77/2, 15/7]
  line  8572  DECIDED  n>=2  1 branch(es)  [35/6, 3/385, 4/5, 121/2, 15/11]
  line  8575  DECIDED  n>=2  1 branch(es)  [35/6, 3/385, 4/5, 77/2, 15/7]
  line  8592  DECIDED  n>=1  1 branch(es)  [35/6, 3025/2, 4/385, 3/5, 2/11]
  line  8626  DECIDED  n>=2  1 branch(es)  [35/6, 4/165, 77/2, 3/7, 20/11]
  line  8627  DECIDED  n>=2  1 branch(es)  [35/6, 4/165, 77/2, 3/7, 28/11]
  line  8629  DECIDED  n>=3  1 branch(es)  [35/6, 4/165, 77/2, 3/7, 8/11]
  line  8635  DECIDED  n>=3  2 branch(es)  [35/6, 4/385, 3025/2, 3/5, 2/11]
  line  8637  DECIDED  n>=2  1 branch(es)  [35/6, 4/385, 55/2, 3/5, 4/11]
  line  8638  DECIDED  n>=2  2 branch(es)  [35/6, 4/385, 55/2, 3/5, 8/11]
  line  8645  DECIDED  n>=3  2 branch(es)  [35/6, 4/385, 605/2, 9/5, 2/11]
  line  8662  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 102487/2, 3/7, 2/11]
  line  8663  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 102487/2, 3/7, 5/11]
  line  8664  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 102487/2, 3/7, 5/3]
  line  8677  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 11/2, 3/7, 168/11]
  line  8679  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 11/2, 3/7, 196/11]
  line  8681  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 11/2, 3/7, 2450/11]
  line  8688  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 11/2, 3/7, 392/11]
  line  8689  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 11/2, 3/7, 420/11]
  line  8691  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 11/2, 3/7, 490/11]
  line  8698  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 11/2, 3/7, 72/11]
  line  8699  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 11/2, 3/7, 84/11]
  line  8700  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 11/2, 3/7, 980/11]
    ... 8700/21233 scanned, 908 decided, 11572s
  line  8701  DECIDED  n>=2  2 branch(es)  [35/6, 4/55, 11/2, 9/49, 12/11]
  line  8783  DECIDED  n>=2  2 branch(es)  [35/6, 4/55, 121/2, 9/7, 105/11]
  line  8784  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 121/2, 9/7, 12/11]
  line  8786  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 121/2, 9/7, 15/11]
  line  8787  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 121/2, 9/7, 175/11]
  line  8788  DECIDED  n>=2  2 branch(es)  [35/6, 4/55, 121/2, 9/7, 18/11]
  line  8789  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 121/2, 9/7, 245/11]
  line  8790  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 121/2, 9/7, 28/11]
  line  8791  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 121/2, 9/7, 30/11]
  line  8792  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 121/2, 9/7, 35/11]
  line  8793  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 121/2, 9/7, 42/11]
  line  8794  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 121/2, 9/7, 6/11]
  line  8795  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 121/2, 9/7, 70/11]
  line  8796  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 121/2, 9/7, 75/11]
  line  8797  DECIDED  n>=1  2 branch(es)  [35/6, 4/55, 121/2, 9/7, 98/11]
  line  8820  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 1331/2, 9/7, 14/11]
  line  8821  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 1331/2, 9/7, 15/11]
  line  8822  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 1331/2, 9/7, 35/11]
  line  8823  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 1331/2, 9/7, 6/11]
  line  9002  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 77/2, 3/49, 12/11]
  line  9005  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 77/2, 3/49, 70/11]
  line  9015  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 10/11]
  line  9016  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 10/33]
  line  9017  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 12/11]
  line  9018  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 125/11]
  line  9019  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 125/3]
  line  9021  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 14/33]
  line  9022  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 175/11]
  line  9023  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 2/11, 1/3]
  line  9024  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 2/11, 1/5]
  line  9025  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 2/11]
  line  9026  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 20/11]
  line  9027  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 245/11]
  line  9028  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 25/11]
  line  9029  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 25/3]
  line  9030  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 25/33]
  line  9031  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 28/11]
  line  9032  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 30/11]
  line  9033  DECIDED  n>=3  2 branch(es)  [35/6, 4/55, 847/2, 3/7, 35/11]
  line  9034  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 35/33]
  line  9035  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 4/11]
  line  9036  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 4/121]
  line  9037  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 4/33]
  line  9038  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 42/11]
  line  9039  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 5/11, 1/3]
  line  9040  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 5/11, 1/5]
  line  9041  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 5/11]
  line  9042  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 5/3, 1/11]
  line  9043  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 5/3, 1/5]
  line  9044  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 5/3]
  line  9045  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 5/33]
  line  9046  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 50/11]
  line  9047  DECIDED  n>=3  2 branch(es)  [35/6, 4/55, 847/2, 3/7, 6/11]
  line  9048  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 70/11]
  line  9049  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 8/11]
  line  9050  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 3/7, 98/11]
  line  9059  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 847/2, 9/49, 5/11]
  line  9060  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 10/11]
  line  9061  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 14/11]
  line  9062  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 15/11]
  line  9063  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 2/11]
  line  9064  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 2/121]
  line  9065  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 25/11]
  line  9066  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 25/3]
  line  9067  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 35/11]
  line  9068  DECIDED  n>=2  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 4/11]
  line  9069  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 5/11]
  line  9070  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 5/121]
  line  9071  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 5/3]
  line  9072  DECIDED  n>=3  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 5/33]
  line  9073  DECIDED  n>=1  1 branch(es)  [35/6, 4/55, 9317/2, 3/7, 6/11]
  line  9172  DECIDED  n>=2  1 branch(es)  [35/6, 55/2, 4/231, 3/5, 20/11]
  line  9173  DECIDED  n>=2  1 branch(es)  [35/6, 55/2, 4/231, 3/5, 28/11]
  line  9175  DECIDED  n>=3  1 branch(es)  [35/6, 55/2, 4/231, 3/5, 8/11]
  line  9177  DECIDED  n>=1  2 branch(es)  [35/6, 55/2, 4/385, 3/5, 28/11]
  line  9178  DECIDED  n>=2  1 branch(es)  [35/6, 55/2, 4/385, 3/5, 4/11]
  line  9179  DECIDED  n>=2  2 branch(es)  [35/6, 55/2, 4/385, 3/5, 8/11]
  line  9180  DECIDED  n>=1  1 branch(es)  [35/6, 55/2, 4/77, 3/25, 12/11]
  line  9183  DECIDED  n>=2  1 branch(es)  [35/6, 55/2, 4/77, 3/25, 70/11]
  line  9197  DECIDED  n>=2  1 branch(es)  [35/6, 55/2, 8/385, 3/5, 4/11]
  line  9220  DECIDED  n>=2  2 branch(es)  [35/6, 56/55, 11/2, 3/7, 10/11]
  line  9227  DECIDED  n>=3  2 branch(es)  [35/6, 56/55, 121/2, 3/7, 10/11]
  line  9228  DECIDED  n>=3  2 branch(es)  [35/6, 56/55, 121/2, 3/7, 14/11]
  line  9229  DECIDED  n>=3  1 branch(es)  [35/6, 56/55, 121/2, 3/7, 15/11]
  line  9230  DECIDED  n>=3  2 branch(es)  [35/6, 56/55, 121/2, 3/7, 25/11]
  line  9231  DECIDED  n>=2  2 branch(es)  [35/6, 56/55, 121/2, 3/7, 35/11]
  line  9232  DECIDED  n>=3  2 branch(es)  [35/6, 56/55, 121/2, 3/7, 5/11]
  line  9233  DECIDED  n>=2  2 branch(es)  [35/6, 56/55, 121/2, 3/7, 6/11]
  line  9235  DECIDED  n>=3  2 branch(es)  [35/6, 56/55, 1331/2, 3/7, 5/11]
  line  9283  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/385, 9/5, 2/11]
  line  9291  DECIDED  n>=2  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 10/11]
  line  9292  DECIDED  n>=3  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 10/33]
  line  9293  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 12/11]
  line  9294  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 14/11]
  line  9295  DECIDED  n>=2  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 14/33]
  line  9296  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 175/11]
  line  9297  DECIDED  n>=2  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 2/11, 1/3]
  line  9298  DECIDED  n>=2  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 2/11, 1/7]
  line  9299  DECIDED  n>=2  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 2/11]
  line  9300  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 20/11]
    ... 9300/21233 scanned, 1008 decided, 13321s
  line  9301  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 245/11]
  line  9302  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 28/11]
  line  9303  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 30/11]
  line  9304  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 343/11]
  line  9305  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 343/3]
  line  9306  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 35/11]
  line  9307  DECIDED  n>=2  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 35/33]
  line  9308  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 4/11]
  line  9309  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 4/121]
  line  9310  DECIDED  n>=3  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 4/33]
  line  9311  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 42/11]
  line  9312  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 49/11]
  line  9313  DECIDED  n>=2  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 49/3]
  line  9314  DECIDED  n>=2  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 49/33]
  line  9315  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 50/11]
  line  9316  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 6/11]
  line  9317  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 7/11, 1/3]
  line  9318  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 7/11, 1/7]
  line  9319  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 7/11]
  line  9320  DECIDED  n>=3  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 7/3, 1/11]
  line  9321  DECIDED  n>=3  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 7/3, 1/7]
  line  9322  DECIDED  n>=3  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 7/3]
  line  9323  DECIDED  n>=3  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 7/33]
  line  9324  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 70/11]
  line  9325  DECIDED  n>=2  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 8/11]
  line  9326  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 3/5, 98/11]
  line  9335  DECIDED  n>=1  1 branch(es)  [35/6, 605/2, 4/77, 9/25, 7/11]
  line  9344  DECIDED  n>=2  2 branch(es)  [35/6, 605/2, 8/385, 3/5, 2/11]
  line  9366  DECIDED  n>=2  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 10/11]
  line  9367  DECIDED  n>=1  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 14/11]
  line  9368  DECIDED  n>=2  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 2/11]
  line  9369  DECIDED  n>=2  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 2/121]
  line  9370  DECIDED  n>=1  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 21/11]
  line  9371  DECIDED  n>=1  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 35/11]
  line  9372  DECIDED  n>=1  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 4/11]
  line  9373  DECIDED  n>=1  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 49/11]
  line  9374  DECIDED  n>=2  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 49/3]
  line  9375  DECIDED  n>=1  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 6/11]
  line  9376  DECIDED  n>=1  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 7/11]
  line  9377  DECIDED  n>=1  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 7/121]
  line  9378  DECIDED  n>=3  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 7/3]
  line  9379  DECIDED  n>=3  1 branch(es)  [35/6, 6655/2, 4/77, 3/5, 7/33]
  line  9384  DECIDED  n>=2  1 branch(es)  [35/6, 6655/2, 4/847, 3/5, 2/11]
  line  9385  DECIDED  n>=1  1 branch(es)  [35/6, 6655/2, 4/847, 3/5, 7/11]
  line  9386  DECIDED  n>=3  1 branch(es)  [35/6, 6655/2, 4/847, 3/5, 7/3]
  line  9424  DECIDED  n>=2  1 branch(es)  [35/6, 73205/2, 4/77, 3/5, 2/11]
  line  9425  DECIDED  n>=1  1 branch(es)  [35/6, 73205/2, 4/77, 3/5, 7/11]
  line  9426  DECIDED  n>=3  1 branch(es)  [35/6, 73205/2, 4/77, 3/5, 7/3]
  line  9456  DECIDED  n>=1  2 branch(es)  [35/6, 8/25, 1/35, 121/2, 45/11]
  line  9457  DECIDED  n>=1  2 branch(es)  [35/6, 8/25, 121/2, 1/35, 45/11]
  line  9458  DECIDED  n>=1  2 branch(es)  [35/6, 8/25, 121/2, 3/35, 15/11]
  line  9459  DECIDED  n>=1  2 branch(es)  [35/6, 8/25, 3/35, 121/2, 15/11]
  line  9465  DECIDED  n>=2  1 branch(es)  [35/6, 8/385, 55/2, 3/5, 4/11]
  line  9466  DECIDED  n>=2  2 branch(es)  [35/6, 8/385, 605/2, 3/5, 2/11]
  line  9494  DECIDED  n>=2  2 branch(es)  [35/6, 8/55, 11/2, 9/7, 28/11]
  line  9516  DECIDED  n>=3  2 branch(es)  [35/6, 8/55, 121/2, 9/7, 15/11]
  line  9517  DECIDED  n>=2  2 branch(es)  [35/6, 8/55, 121/2, 9/7, 35/11]
  line  9518  DECIDED  n>=2  2 branch(es)  [35/6, 8/55, 121/2, 9/7, 6/11]
  line  9613  DECIDED  n>=2  1 branch(es)  [35/6, 9/385, 4/5, 77/2, 25/7]
  line  9615  DECIDED  n>=2  1 branch(es)  [35/6, 9/55, 16/5, 11/7, 15/2]
  line  9616  DECIDED  n>=1  1 branch(es)  [35/6, 9/55, 16/5, 11/7, 35/2]
  line  9617  DECIDED  n>=3  2 branch(es)  [35/6, 9/55, 4/35, 11/7, 245/2]
  line  9618  DECIDED  n>=3  2 branch(es)  [35/6, 9/55, 4/5, 11/49, 245/2]
